id,split,image_path,commonName,order,family,genus,species
7686,val,131.Vesper_Sparrow/Vesper_Sparrow_0022_125719.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7687,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0064_126467.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7688,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0087_128008.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7689,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0047_127575.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7690,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0140_125967.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7691,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0067_127576.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7692,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0116_127512.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7693,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0098_127019.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7694,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0101_127058.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7695,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0114_127027.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7696,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0122_128577.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7697,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0093_126531.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7698,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0115_126027.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7699,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0029_127503.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7700,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0113_128095.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7701,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0109_128529.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7702,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0072_127080.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7703,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0078_127603.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7704,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0021_127092.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7705,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0043_127096.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7706,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0001_127115.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7707,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0095_127118.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7708,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0010_127651.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7709,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0019_127652.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7710,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0009_127658.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7711,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0094_128627.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7712,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0076_127604.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7713,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0068_126156.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7714,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0085_127194.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7715,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0102_127708.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7716,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0099_127213.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7717,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0033_127728.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7718,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0034_126199.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7719,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0054_126068.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7720,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0083_128777.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7721,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0141_127766.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7722,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0002_127774.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7723,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0017_125829.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7724,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0089_127778.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7725,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0049_128311.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7726,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0100_126267.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7727,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0040_127313.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7728,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0105_126818.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7729,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0061_126315.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7730,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0012_127853.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7731,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0129_127860.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7732,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0107_128662.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7733,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0042_128395.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7734,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0142_128237.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7735,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0044_127386.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7736,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0090_125864.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7737,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0111_127404.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7738,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0118_127919.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7739,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0071_127922.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7740,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0057_127927.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7741,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0127_126923.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7742,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0119_126932.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7743,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0037_126969.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7744,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0124_128082.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7745,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0092_125934.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7746,train,132.White_crowned_Sparrow/White_Crowned_Sparrow_0031_126457.jpg,White crowned Sparrow,Passeriformes,Passerellidae,Zonotrichia,Leucophrys
7747,val,133.White_throated_Sparrow/White_Throated_Sparrow_0078_129041.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7748,val,133.White_throated_Sparrow/White_Throated_Sparrow_0107_129046.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7749,val,133.White_throated_Sparrow/White_Throated_Sparrow_0082_129048.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7750,val,133.White_throated_Sparrow/White_Throated_Sparrow_0050_129051.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7751,val,133.White_throated_Sparrow/White_Throated_Sparrow_0034_129054.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7752,val,133.White_throated_Sparrow/White_Throated_Sparrow_0002_129057.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7753,val,133.White_throated_Sparrow/White_Throated_Sparrow_0109_129066.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7754,val,133.White_throated_Sparrow/White_Throated_Sparrow_0030_129076.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7755,val,133.White_throated_Sparrow/White_Throated_Sparrow_0118_129084.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7756,val,133.White_throated_Sparrow/White_Throated_Sparrow_0076_129088.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7757,val,133.White_throated_Sparrow/White_Throated_Sparrow_0098_129089.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7758,val,133.White_throated_Sparrow/White_Throated_Sparrow_0112_129101.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7759,val,133.White_throated_Sparrow/White_Throated_Sparrow_0073_129110.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7760,val,133.White_throated_Sparrow/White_Throated_Sparrow_0028_129118.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7761,val,133.White_throated_Sparrow/White_Throated_Sparrow_0015_129138.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7762,val,133.White_throated_Sparrow/White_Throated_Sparrow_0014_129148.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7763,val,133.White_throated_Sparrow/White_Throated_Sparrow_0016_129158.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7764,val,133.White_throated_Sparrow/White_Throated_Sparrow_0023_129179.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7765,val,133.White_throated_Sparrow/White_Throated_Sparrow_0085_129180.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7766,val,133.White_throated_Sparrow/White_Throated_Sparrow_0108_129184.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7767,val,133.White_throated_Sparrow/White_Throated_Sparrow_0134_129190.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7768,val,133.White_throated_Sparrow/White_Throated_Sparrow_0121_129201.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7769,val,133.White_throated_Sparrow/White_Throated_Sparrow_0072_129203.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7770,val,133.White_throated_Sparrow/White_Throated_Sparrow_0124_128801.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7771,val,133.White_throated_Sparrow/White_Throated_Sparrow_0060_128802.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7772,val,133.White_throated_Sparrow/White_Throated_Sparrow_0063_128803.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7773,val,133.White_throated_Sparrow/White_Throated_Sparrow_0021_128804.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7774,val,133.White_throated_Sparrow/White_Throated_Sparrow_0031_128808.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7775,val,133.White_throated_Sparrow/White_Throated_Sparrow_0105_128814.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7776,val,133.White_throated_Sparrow/White_Throated_Sparrow_0106_128815.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7777,val,133.White_throated_Sparrow/White_Throated_Sparrow_0043_128818.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7778,val,133.White_throated_Sparrow/White_Throated_Sparrow_0135_128819.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7779,val,133.White_throated_Sparrow/White_Throated_Sparrow_0119_128827.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7780,val,133.White_throated_Sparrow/White_Throated_Sparrow_0125_128832.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7781,val,133.White_throated_Sparrow/White_Throated_Sparrow_0132_128833.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7782,val,133.White_throated_Sparrow/White_Throated_Sparrow_0110_128838.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7783,val,133.White_throated_Sparrow/White_Throated_Sparrow_0026_128843.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7784,val,133.White_throated_Sparrow/White_Throated_Sparrow_0027_128847.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7785,val,133.White_throated_Sparrow/White_Throated_Sparrow_0038_128853.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7786,val,133.White_throated_Sparrow/White_Throated_Sparrow_0039_128859.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7787,val,133.White_throated_Sparrow/White_Throated_Sparrow_0032_128866.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7788,val,133.White_throated_Sparrow/White_Throated_Sparrow_0042_128899.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7789,val,133.White_throated_Sparrow/White_Throated_Sparrow_0061_128902.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7790,val,133.White_throated_Sparrow/White_Throated_Sparrow_0056_128906.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7791,val,133.White_throated_Sparrow/White_Throated_Sparrow_0102_128911.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7792,val,133.White_throated_Sparrow/White_Throated_Sparrow_0071_128915.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7793,val,133.White_throated_Sparrow/White_Throated_Sparrow_0007_128918.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7794,val,133.White_throated_Sparrow/White_Throated_Sparrow_0052_128923.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7795,val,133.White_throated_Sparrow/White_Throated_Sparrow_0113_128936.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7796,val,133.White_throated_Sparrow/White_Throated_Sparrow_0004_128944.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7797,val,133.White_throated_Sparrow/White_Throated_Sparrow_0069_128951.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7798,val,133.White_throated_Sparrow/White_Throated_Sparrow_0128_128956.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7799,val,133.White_throated_Sparrow/White_Throated_Sparrow_0059_128964.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7800,val,133.White_throated_Sparrow/White_Throated_Sparrow_0097_128967.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7801,val,133.White_throated_Sparrow/White_Throated_Sparrow_0017_128982.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7802,val,133.White_throated_Sparrow/White_Throated_Sparrow_0075_128990.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7803,val,133.White_throated_Sparrow/White_Throated_Sparrow_0020_129007.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7804,val,133.White_throated_Sparrow/White_Throated_Sparrow_0123_129009.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7805,val,133.White_throated_Sparrow/White_Throated_Sparrow_0047_129014.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7806,val,133.White_throated_Sparrow/White_Throated_Sparrow_0033_129016.jpg,White throated Sparrow,Passeriformes,Passerellidae,Zonotrichia,Albicollis
7807,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0027_129282.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7808,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0026_129288.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7809,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0074_129294.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7810,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0006_129295.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7811,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0065_129299.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7812,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0038_129301.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7813,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0097_129303.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7814,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0028_129309.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7815,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0002_129310.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7816,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0070_129322.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7817,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0020_129328.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7818,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0017_129337.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7819,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0025_129341.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7820,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0007_129345.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7821,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0084_129346.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7822,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0047_129348.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7823,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0092_129349.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7824,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0010_129352.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7825,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0018_129356.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7826,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0059_129357.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7827,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0043_129358.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7828,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0080_129362.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7829,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0098_129365.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7830,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0094_129368.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7831,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0076_129377.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7832,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0077_129378.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7833,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0067_129380.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7834,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0024_129384.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7835,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0042_129385.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
7836,val,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0072_129386.jpg,Cape Glossy Starling,Passeriformes,Sturnidae,Lamprotornis,Nitens
